36	25.0	3.0	8.52E+02	2.30E+01	8.05E+02	7.39E+03
36.1	24.9	3.0	8.54E+02	2.31E+01	8.06E+02	7.40E+03
36.2	24.9	3.0	8.55E+02	2.31E+01	8.07E+02	7.41E+03
36.3	24.9	3.0	8.56E+02	2.31E+01	8.08E+02	7.42E+03
36.4	24.9	3.0	8.57E+02	2.32E+01	8.10E+02	7.43E+03
36.5	24.9	3.0	8.58E+02	2.32E+01	8.11E+02	7.44E+03
36.6	24.9	3.0	8.60E+02	2.32E+01	8.12E+02	7.45E+03
36.7	24.9	3.0	8.61E+02	2.33E+01	8.13E+02	7.46E+03
36.8	24.9	3.0	8.62E+02	2.33E+01	8.14E+02	7.47E+03
36.9	24.9	3.0	8.63E+02	2.33E+01	8.15E+02	7.48E+03
37	24.9	3.0	8.64E+02	2.34E+01	8.16E+02	7.49E+03
37.1	24.9	3.0	8.66E+02	2.34E+01	8.17E+02	7.50E+03
37.2	24.9	3.0	8.67E+02	2.34E+01	8.19E+02	7.51E+03
37.3	24.9	3.0	8.68E+02	2.35E+01	8.20E+02	7.52E+03
37.4	24.9	3.0	8.69E+02	2.35E+01	8.21E+02	7.53E+03
37.5	24.9	3.0	8.70E+02	2.35E+01	8.22E+02	7.54E+03
37.6	24.9	3.0	8.72E+02	2.36E+01	8.23E+02	7.55E+03
37.7	24.9	3.0	8.73E+02	2.36E+01	8.24E+02	7.56E+03
37.8	24.9	3.0	8.74E+02	2.36E+01	8.26E+02	7.57E+03
37.9	24.9	3.0	8.75E+02	2.37E+01	8.27E+02	7.59E+03
38	24.9	3.4	8.77E+02	2.37E+01	8.28E+02	7.60E+03
38.1	24.9	3.4	8.78E+02	2.37E+01	8.29E+02	7.61E+03
38.2	24.9	3.4	8.79E+02	2.38E+01	8.30E+02	7.62E+03
38.3	24.9	3.4	8.80E+02	2.38E+01	8.31E+02	7.63E+03
38.4	24.9	3.4	8.81E+02	2.38E+01	8.33E+02	7.64E+03
38.5	25.0	3.4	8.83E+02	2.39E+01	8.34E+02	7.65E+03
38.6	25.0	3.4	8.84E+02	2.39E+01	8.35E+02	7.66E+03
38.7	25.0	3.4	8.85E+02	2.39E+01	8.36E+02	7.67E+03
38.8	25.0	3.4	8.86E+02	2.40E+01	8.37E+02	7.68E+03
38.9	25.0	3.4	8.88E+02	2.40E+01	8.38E+02	7.69E+03
39	25.0	3.4	8.89E+02	2.40E+01	8.40E+02	7.70E+03
39.1	25.0	3.4	8.90E+02	2.41E+01	8.41E+02	7.71E+03
39.2	25.0	3.4	8.91E+02	2.41E+01	8.42E+02	7.73E+03
39.3	25.0	3.4	8.93E+02	2.41E+01	8.43E+02	7.74E+03
39.4	25.0	3.5	8.94E+02	2.42E+01	8.44E+02	7.75E+03
39.5	25.0	3.5	8.95E+02	2.42E+01	8.46E+02	7.76E+03
39.6	25.0	3.5	8.97E+02	2.42E+01	8.47E+02	7.77E+03
39.7	25.0	3.5	8.98E+02	2.43E+01	8.48E+02	7.78E+03
39.8	25.0	3.5	8.99E+02	2.43E+01	8.49E+02	7.79E+03
39.9	25.0	3.5	9.00E+02	2.43E+01	8.50E+02	7.80E+03
40	25.0	4.3	9.02E+02	2.44E+01	8.52E+02	7.81E+03
40.1	25.0	4.3	9.03E+02	2.44E+01	8.53E+02	7.83E+03
40.2	25.0	4.3	9.04E+02	2.44E+01	8.54E+02	7.84E+03
40.3	25.1	4.3	9.06E+02	2.45E+01	8.55E+02	7.85E+03
40.4	25.1	4.3	9.07E+02	2.45E+01	8.57E+02	7.86E+03
40.5	25.1	4.3	9.08E+02	2.45E+01	8.58E+02	7.87E+03
40.6	25.1	4.3	9.10E+02	2.46E+01	8.59E+02	7.88E+03
